,Score,Age,Cumulative score,Churn
5063,779,33,30804.68,0
5064,608,26,7063.6,0
5065,560,31,79547.39,0
5066,551,38,216.27,0
5067,787,32,13238.93,0
5068,632,42,148172.94,0
5069,692,27,7900.46,0
5070,510,52,131312.56,1
5071,646,32,183289.22,0
5072,574,41,70550.0,0
5073,820,31,103570.8,0
5074,808,67,169894.4,0
5075,519,21,194867.27,0
5076,700,43,59475.35,0
5077,774,36,101828.39,0
5078,478,50,93332.64,1
5079,567,40,93795.86,0
5080,841,33,99505.75,0
5081,577,48,193580.32,0
5082,647,30,2955.46,0
5083,644,33,96420.58,0
5084,680,44,33391.38,0
5085,617,37,123866.28,0
5086,597,38,25059.05,0
5087,786,33,154990.58,1
5088,694,38,113481.02,0
5089,676,35,84199.78,0
5090,680,33,164119.35,0
5091,685,42,199992.48,0
5092,678,29,64443.75,0
5093,525,36,67238.01,0
5094,487,44,53087.98,0
5095,586,32,31635.99,0
5096,534,55,122066.5,1
5097,640,33,145381.65,0
5098,593,35,20008.46,0
5099,438,54,191763.07,1
5100,512,39,134878.19,0
5101,579,22,49829.8,0
5102,533,51,79559.02,1
5103,699,40,152876.13,1
5104,578,46,56770.76,0
5105,430,36,122373.42,0
5106,602,59,162347.05,0
5107,714,26,46203.31,0
5108,655,34,159638.77,0
5109,773,41,24924.92,0
5110,590,37,61759.33,1
5111,630,50,47775.34,1
5112,497,32,9497.99,1
5113,651,23,70400.86,0
5114,452,35,164241.67,0
5115,766,27,177614.17,1
5116,688,52,172033.57,0
5117,522,25,103269.0,0
5118,657,38,185827.74,0
5119,664,25,108008.65,0
5120,739,41,191694.77,1
5121,698,47,50213.81,1
5122,555,46,177719.88,1
5123,634,41,164549.74,0
5124,515,45,39288.11,1
5125,541,39,19823.02,0
5126,705,46,139162.15,0
5127,648,34,167931.81,0
5128,729,34,105409.31,0
5129,729,45,71133.12,0
5130,564,33,63170.0,0
5131,648,53,121542.29,0
5132,699,34,120834.48,0
5133,751,30,134822.05,0
5134,705,43,10072.55,1
5135,650,55,29861.13,0
5136,829,26,19324.5,0
5137,531,37,4606.97,0
5138,832,29,10417.87,0
5139,551,45,51143.43,0
5140,818,31,178252.63,0
5141,582,46,44506.09,1
5142,657,37,122218.23,0
5143,535,49,111421.77,0
5144,484,34,33738.27,0
5145,696,28,116471.43,0
5146,646,33,198208.0,0
5147,722,35,15068.18,0
5148,793,35,79704.12,0
5149,698,36,13387.88,0
5150,797,37,85801.77,0
5151,619,55,60810.64,1
5152,750,42,68695.38,0
5153,699,40,78387.32,0
5154,676,43,55119.53,0
5155,677,49,187811.71,0
5156,678,36,27619.06,0
5157,832,27,30912.89,0
5158,690,36,123775.15,0
5159,595,41,5967.09,0
5160,631,38,181605.85,0
5161,548,33,42749.85,0
5162,517,53,54676.1,1
5163,771,27,199527.34,0
5164,776,35,148527.56,0
5165,583,24,89801.9,0
5166,747,32,77370.37,0
5167,586,35,70760.69,0
5168,564,40,83681.2,0
5169,680,23,31714.08,0
5170,683,29,48849.89,0
5171,674,47,2079.2,1
5172,675,32,52710.7,0
5173,548,39,164975.82,0
5174,639,41,199970.74,0
5175,694,37,182354.46,1
5176,629,32,15404.64,0
5177,651,34,138113.71,0
5178,633,42,11796.89,0
5179,688,36,177383.68,1
5180,644,40,77063.63,1
5181,517,39,12465.51,0
5182,583,51,165082.25,0
5183,603,35,163181.62,0
5184,564,41,34338.21,0
5185,516,35,127558.26,0
5186,527,41,57589.29,0
5187,560,41,10779.69,0
5188,586,52,67288.89,0
5189,687,31,48228.1,0
5190,680,24,154971.63,1
5191,632,42,100998.5,0
5192,592,66,76267.59,0
5193,746,29,43106.17,0
5194,794,41,166526.26,1
5195,713,25,56268.98,0
5196,610,40,62232.6,0
5197,591,39,14928.8,0
5198,607,34,177747.72,0
5199,698,36,19231.98,0
5200,848,31,193132.98,0
5201,453,37,8949.2,0
5202,710,22,99645.04,0
5203,450,25,195463.35,0
5204,679,58,87008.17,0
5205,526,52,21228.71,1
5206,537,59,103799.77,1
5207,627,25,194313.93,0
5208,638,25,114722.42,0
5209,658,31,49809.88,0
5210,772,41,75825.57,0
5211,497,55,9972.64,0
5212,661,37,81102.81,0
5213,670,36,140754.19,1
5214,554,44,115091.38,0
5215,477,36,74042.0,0
5216,645,25,93073.04,0
5217,592,31,43921.36,0
5218,622,31,35408.77,0
5219,695,56,84644.76,0
5220,815,25,136071.05,0
5221,670,36,59571.5,0
5222,513,45,49915.52,1
5223,780,47,37973.13,0
5224,744,56,169498.61,0
5225,644,31,73922.95,0
5226,582,52,40893.61,0
5227,630,26,197001.15,0
5228,589,50,182076.97,0
5229,500,30,68807.47,0
5230,574,33,63163.99,0
5231,730,27,144099.48,0
5232,809,38,80061.31,0
5233,704,40,179964.55,0
5234,713,44,64375.4,0
5235,616,43,115262.54,1
5236,780,76,64872.33,0
5237,736,26,188037.76,0
5238,742,35,126997.53,0
5239,716,38,189678.7,0
5240,680,43,58761.33,0
5241,630,21,133102.3,0
5242,538,42,119216.46,0
5243,534,38,143938.27,0
5244,717,40,110887.14,0
5245,528,26,166799.93,0
5246,789,40,137402.27,0
5247,587,35,125553.52,0
5248,659,36,96833.0,0
5249,683,56,97629.31,1
5250,644,32,167087.34,1
5251,722,34,133447.49,0
5252,408,40,124874.23,0
5253,762,51,85578.63,0
5254,590,44,62222.81,0
5255,461,34,167784.28,0
5256,765,50,79579.94,1
5257,730,33,176576.62,0
5258,636,36,43134.58,0
5259,790,41,198224.38,0
5260,603,39,54702.66,0
5261,664,55,139161.64,0
5262,635,42,164357.1,0
5263,699,35,55324.49,0
5264,758,32,115525.13,0
5265,635,78,119400.08,0
5266,609,26,43651.49,0
5267,613,26,149653.81,0
5268,614,41,598.8,0
5269,719,49,16246.59,0
5270,675,36,54478.52,0
5271,767,48,175458.21,0
5272,679,39,159830.58,0
5273,638,36,164247.51,0
5274,544,22,110317.39,0
5275,580,55,175750.21,0
5276,646,44,53072.49,1
5277,785,34,68600.36,0
5278,758,26,171552.02,0
5279,757,28,199727.72,0
5280,537,38,141023.01,0
5281,603,44,138328.24,0
5282,633,32,74415.2,0
5283,564,44,104722.47,1
5284,820,34,59553.34,0
5285,641,37,39016.43,0
5286,686,39,103220.56,0
5287,770,33,26080.54,1
5288,654,28,151316.37,0
5289,637,38,119882.86,0
5290,584,26,147600.54,0
5291,649,47,145593.85,0
5292,541,51,179861.79,0
5293,724,37,118570.53,0
5294,552,42,186869.58,1
5295,808,24,174107.04,0
5296,733,44,101617.43,0
5297,619,38,98994.92,0
5298,667,27,3674.71,0
5299,679,38,46522.68,0
5300,668,46,89048.46,1
5301,627,21,169156.64,0
5302,564,62,18260.98,1
5303,506,32,80823.02,0
5304,586,29,36176.63,0
5305,734,22,121894.31,1
5306,740,37,27528.4,0
5307,617,34,105965.25,0
5308,794,33,91340.02,0
5309,773,51,123587.83,1
5310,715,38,5684.17,1
5311,680,37,61240.87,0
5312,706,42,28714.34,0
5313,604,33,42171.13,1
5314,604,53,190998.96,1
5315,712,28,93883.53,0
5316,493,32,79577.4,0
5317,572,33,19998.31,0
5318,721,49,183421.76,0
5319,715,21,173511.72,0
5320,640,36,173016.46,0
5321,841,27,171922.72,0
5322,621,43,102806.6,0
5323,637,41,102515.42,0
5324,619,28,53394.12,0
5325,639,34,33950.08,0
5326,654,29,146715.07,0
5327,565,33,105642.43,0
5328,749,47,135655.29,1
5329,659,32,174652.51,0
5330,633,37,72008.61,0
5331,697,56,50230.31,1
5332,693,40,101918.96,0
5333,805,56,46791.09,1
5334,601,41,172814.99,0
5335,704,24,182775.08,0
5336,705,50,145159.26,0
5337,466,40,141210.18,1
5338,443,50,42840.18,1
5339,602,30,102135.92,0
5340,733,48,117830.57,0
5341,631,55,114474.98,0
5342,581,31,188377.21,0
5343,706,29,18255.51,0
5344,654,43,82081.35,0
5345,585,50,9439.31,1
5346,636,29,131924.38,0
5347,587,34,97932.68,0
5348,621,40,131283.6,1
5349,764,39,187905.12,0
5350,685,30,63082.88,0
5351,531,27,7222.92,0
5352,666,32,34350.54,0
5353,589,34,177896.92,0
5354,672,53,147311.47,1
5355,695,31,13998.88,0
5356,595,31,189995.86,0
5357,847,41,16025.17,1
5358,775,48,50168.41,1
5359,739,37,191557.1,1
5360,785,28,77231.27,0
5361,660,32,84605.0,0
5362,649,35,192486.24,0
5363,522,34,3894.34,0
5364,604,28,69056.26,0
5365,619,38,184754.26,0
5366,772,35,25448.31,0
5367,512,31,49326.07,0
5368,698,29,152723.23,0
5369,706,34,37479.97,0
5370,529,43,79476.63,0
5371,677,41,4195.84,0
5372,642,40,52827.51,0
5373,570,61,45214.04,0
5374,550,38,171457.06,1
5375,591,42,131753.97,0
5376,468,32,198714.29,0
5377,746,30,11710.4,1
5378,742,29,180066.59,0
5379,722,50,128262.14,0
5380,679,43,115136.51,1
5381,617,25,115387.4,0
5382,637,43,104769.96,0
5383,748,32,172638.13,0
5384,451,33,184954.11,0
5385,729,42,58268.2,1
5386,728,37,72203.8,0
5387,594,31,5719.11,0
5388,684,27,137835.82,0
5389,786,32,15796.66,0
5390,664,41,164924.11,0
5391,625,34,197283.2,0
5392,701,41,47856.78,0
5393,621,26,44220.4,0
5394,632,41,177644.52,1
5395,501,40,126535.92,0
5396,724,29,8982.75,0
5397,849,37,17294.12,0
5398,618,46,120668.46,1
5399,608,41,72462.25,0
5400,766,26,428.23,0
5401,568,39,129569.92,0
5402,804,55,118752.6,0
5403,582,25,52341.15,0
5404,697,43,66893.28,1
5405,785,32,52583.79,1
5406,496,43,199505.53,0
5407,499,21,153920.22,0
5408,642,40,183963.34,0
5409,687,35,47921.22,0
5410,850,26,179365.1,0
5411,580,50,57541.08,1
5412,581,25,150319.49,0
5413,497,35,92887.06,0
5414,704,37,135088.58,0
5415,576,41,188274.6,0
5416,730,43,193650.16,0
5417,647,33,90270.16,0
5418,542,43,10350.74,0
5419,603,43,19483.35,0
5420,749,33,20164.47,0
5421,551,52,63584.55,1
5422,624,33,76551.7,0
5423,808,45,147132.46,0
5424,581,31,89040.61,0
5425,738,29,170421.13,0
5426,594,50,183868.01,0
5427,540,48,88703.04,1
5428,709,43,168035.62,1
5429,635,29,149853.89,0
5430,661,38,15650.89,0
5431,669,37,132540.33,0
5432,670,40,148579.43,1
5433,619,52,123242.11,0
5434,615,32,6225.63,0
5435,821,28,46072.52,0
5436,584,37,180363.56,0
5437,584,35,148238.16,0
5438,638,34,97755.29,0
5439,744,39,19409.77,0
5440,701,42,24210.56,0
5441,808,32,46200.71,0
5442,619,25,145524.36,0
5443,655,36,9181.66,0
5444,835,20,180197.74,1
5445,616,44,137392.77,0
5446,819,38,30498.7,0
5447,632,39,93536.38,0
5448,624,35,4595.05,0
5449,550,45,97623.42,1
5450,721,40,160277.65,0
5451,592,31,116385.24,0
5452,683,35,186123.57,0
5453,447,43,33879.26,1
5454,481,39,123995.15,0
5455,790,37,119484.01,0
5456,633,34,38315.04,0
5457,530,48,85081.09,0
5458,713,32,149558.83,1
5459,749,37,134526.87,0
5460,505,37,52693.99,0
5461,746,24,47997.39,0
5462,640,67,42964.63,0
5463,537,53,91406.62,0
5464,749,46,78753.12,1
5465,420,34,149471.13,1
5466,521,41,20491.15,0
5467,692,42,145222.93,0
5468,667,28,147090.9,0
5469,673,38,134901.34,1
5470,795,35,167155.36,0
5471,543,36,26019.59,0
5472,575,27,99843.98,0
5473,519,42,101485.72,0
5474,667,31,28257.63,0
5475,507,41,138536.09,0
5476,628,51,71159.84,0
5477,784,31,143204.41,0
5478,476,69,134260.34,0
5479,580,42,103516.08,1
5480,652,31,158054.49,0
5481,727,35,142754.71,0
5482,544,29,164137.36,0
5483,745,38,194230.82,0
5484,781,29,172097.4,0
5485,628,29,124749.08,0
5486,774,52,113266.28,1
5487,703,37,20629.4,1
5488,684,41,120284.67,0
5489,625,35,163440.8,1
5490,682,33,32770.56,0
5491,752,38,137694.23,0
5492,803,42,196466.83,1
5493,422,33,102655.31,0
5494,673,57,49684.09,0
5495,501,40,100433.83,0
5496,458,28,9578.24,0
5497,671,51,176403.33,1
5498,499,28,22001.91,0
5499,715,37,143096.49,1
5500,503,25,192841.13,0
5501,752,41,139844.04,1
5502,555,37,60194.05,0
5503,575,30,185341.63,0
5504,767,45,26628.88,1
5505,507,33,85411.01,0
5506,721,41,168219.75,0
5507,629,40,175877.7,1
5508,662,29,137508.31,0
5509,456,33,58363.94,0
5510,689,38,12182.15,0
5511,730,25,56307.51,0
5512,614,46,74379.57,1
5513,675,34,146230.63,0
5514,667,32,20560.69,0
5515,668,34,99984.86,0
5516,696,28,176713.47,0
5517,588,30,5790.9,1
5518,677,35,76637.38,0
5519,680,31,122639.73,0
5520,671,34,23235.38,0
5521,691,33,164074.89,0
5522,634,37,193179.88,0
5523,620,44,15627.51,0
5524,740,33,123300.38,0
5525,670,29,27359.19,0
5526,703,36,108790.95,0
5527,565,38,168303.55,0
5528,781,35,173837.54,0
5529,724,53,12913.92,0
5530,538,39,58467.08,0
5531,570,50,177805.44,1
5532,672,40,1285.81,1
5533,712,74,151425.82,0
5534,619,23,143913.33,0
5535,691,41,148848.76,1
5536,532,40,177099.71,0
5537,691,38,103511.26,0
5538,757,29,77469.38,0
5539,775,30,57461.13,0
5540,597,40,94774.12,0
5541,615,35,150784.29,0
5542,666,30,74849.46,0
5543,557,32,14956.44,0
5544,726,50,5078.9,0
5545,606,35,106837.06,1
5546,584,38,4525.4,0
5547,680,48,139558.6,1
5548,676,29,36221.18,0
5549,537,38,102606.92,0
5550,720,43,72861.94,0
5551,610,50,196526.55,1
5552,714,26,65482.94,0
5553,731,39,74850.93,0
5554,601,20,86791.9,0
5555,741,38,14379.01,0
5556,699,54,155905.79,1
5557,526,31,132404.64,0
5558,586,56,54448.41,0
5559,765,56,13228.93,1
5560,714,51,5862.53,1
5561,846,37,41516.44,0
5562,678,55,196794.11,1
5563,824,30,162053.92,0
5564,850,36,169415.54,0
5565,639,35,59653.03,0
5566,495,30,172749.65,0
5567,850,29,199775.67,0
5568,739,27,106969.98,0
5569,515,28,94141.75,0
5570,745,35,116581.1,0
5571,625,52,84606.03,0
5572,606,48,36091.91,1
5573,645,29,196474.35,0
5574,633,47,6342.84,1
5575,653,51,170426.65,1
5576,850,55,155879.57,1
5577,755,23,62851.6,0
5578,601,40,77977.69,0
5579,464,46,182944.47,0
5580,571,31,194667.92,0
5581,551,49,135757.27,0
5582,552,34,1351.41,0
5583,587,36,17135.6,0
5584,848,40,30876.84,0
5585,812,24,156906.15,0
5586,651,46,156425.57,1
5587,711,36,55207.41,0
5588,682,26,111879.21,0
5589,591,34,72274.84,0
5590,649,36,75035.48,0
5591,686,38,115927.85,0
5592,539,38,10074.05,0
5593,733,42,184056.45,0
5594,680,31,176433.6,0
5595,769,48,197885.72,0
5596,595,30,57862.88,0
5597,564,33,75632.78,0
5598,595,37,134767.13,0
5599,723,35,61290.99,0
5600,786,35,92712.97,0
5601,634,24,63340.65,0
5602,641,40,100637.07,0
5603,644,28,119419.37,0
5604,768,42,161242.99,1
5605,613,40,193309.58,0
5606,826,30,157397.57,0
5607,594,38,77511.45,0
5608,655,38,81054.0,1
5609,653,33,53379.52,0
5610,513,31,84238.63,0
5611,721,35,71594.26,0
5612,627,57,107712.42,0
5613,639,35,170483.9,0
5614,692,66,118188.15,0
5615,435,36,197015.2,0
5616,545,45,162321.26,0
5617,570,37,187758.5,0
5618,688,42,197602.29,0
5619,484,41,74267.35,0
5620,545,39,38410.74,1
5621,524,22,74405.34,0
5622,599,25,24903.09,0
5623,497,27,164825.04,0
5624,593,43,53478.02,0
5625,552,49,190296.76,1
5626,850,28,74780.13,0
5627,650,41,191599.67,0
5628,509,55,170360.11,0
5629,725,45,173464.43,1
5630,470,30,50906.65,0
5631,499,44,108222.68,0
5632,690,43,119644.59,1
5633,650,32,178331.36,0
5634,509,31,15360.91,0
5635,750,35,191520.5,0
5636,437,39,22191.82,0
5637,619,41,38270.47,0
5638,527,33,98734.15,0
5639,613,46,44390.38,0
5640,717,53,97614.87,0
5641,637,46,166996.46,1
5642,766,34,137995.66,1
5643,642,36,195224.91,0
5644,471,26,179655.87,0
5645,795,40,183044.86,0
5646,718,34,30772.22,0
5647,445,45,90977.48,0
5648,745,51,28922.25,0
5649,616,71,173599.38,0
5650,735,41,137180.95,0
5651,668,46,29388.02,0
5652,798,32,37731.95,0
5653,712,37,60651.77,0
5654,513,34,124571.09,0
5655,666,40,147878.05,0
5656,648,31,5199.02,0
5657,588,41,198766.61,0
5658,592,38,12905.89,1
5659,644,32,14187.78,0
5660,753,31,91305.77,0
5661,597,35,155356.34,0
5662,712,27,147261.58,0
5663,741,38,58440.43,0
5664,386,53,62514.65,1
5665,669,47,58170.24,0
5666,687,26,32909.13,0
5667,753,46,159576.75,1
5668,694,37,147012.22,0
5669,850,41,128892.36,0
5670,644,30,10771.46,0
5671,488,22,66393.89,0
5672,717,35,167573.06,0
5673,682,26,178373.43,0
5674,698,38,16957.45,0
5675,613,37,114153.44,0
5676,794,41,74275.08,0
5677,430,35,2923.61,0
5678,719,33,20016.59,0
5679,634,56,42429.88,1
5680,580,38,125953.83,1
5681,632,30,78670.52,0
5682,418,35,88878.15,0
5683,791,31,96546.55,0
5684,594,30,124071.71,0
5685,605,31,183598.77,0
5686,672,53,136910.18,0
5687,632,38,92816.86,0
5688,634,37,184312.88,0
5689,669,29,50249.16,0
5690,474,26,152491.22,0
5691,712,40,120158.72,1
5692,730,37,118591.67,0
5693,663,67,72318.77,0
5694,700,47,121798.52,1
5695,466,56,197634.11,1
5696,507,36,119110.03,1
5697,673,36,196142.26,0
5698,537,28,86911.49,0
5699,656,28,137173.39,0
5700,421,28,89017.38,1
5701,568,29,104617.99,0
5702,630,39,140881.2,1
5703,636,45,159463.8,0
5704,562,42,86797.41,0
5705,542,32,159737.56,0
5706,521,39,27375.15,0
5707,716,41,138051.19,0
5708,676,30,157888.5,0
5709,625,49,165580.93,1
5710,618,34,151954.39,0
5711,543,41,192070.16,1
5712,562,29,25858.68,0
5713,524,29,2705.31,1
5714,729,32,179230.23,0
5715,675,33,45348.08,0
5716,626,38,52795.56,1
5717,628,30,13126.9,0
5718,527,35,98031.53,1
5719,645,68,176353.87,1
5720,568,36,54083.8,1
5721,614,41,137791.18,0
5722,464,33,100447.53,0
5723,498,33,69664.35,0
5724,427,29,93839.3,0
5725,694,34,101737.8,0
5726,494,41,188426.13,1
5727,713,47,197529.23,0
5728,617,34,118749.58,0
5729,733,33,7666.73,0
5730,661,47,107243.31,1
5731,621,40,155155.25,0
5732,704,50,120770.75,1
5733,628,38,46044.48,1
5734,589,41,101178.85,0
5735,662,36,138871.12,1
5736,586,37,104665.79,0
5737,563,41,19412.8,1
5738,681,38,101319.76,0
5739,581,55,22442.13,0
5740,694,60,57088.97,0
5741,691,37,98162.44,1
5742,821,38,126241.4,1
5743,714,45,164117.69,0
5744,850,37,109659.12,0
5745,585,40,137028.51,0
5746,667,36,79871.16,0
5747,692,46,105983.09,0
5748,690,38,55034.02,0
5749,778,33,180249.94,1
5750,473,35,143345.69,0
5751,557,36,98413.1,0
5752,609,32,151924.9,0
5753,499,46,73457.55,0
5754,619,42,191821.35,1
5755,704,54,145071.33,1
5756,593,29,34004.44,0
5757,759,33,93541.14,0
5758,671,31,172096.08,0
5759,658,29,130461.09,0
5760,850,47,26812.89,1
5761,747,61,147554.26,0
5762,686,27,78622.46,0
5763,737,43,138510.01,1
5764,701,44,23425.78,0
5765,786,33,34712.34,1
5766,504,32,16281.94,0
5767,709,36,46811.77,0
5768,554,38,194138.36,0
5769,550,40,54018.93,0
5770,773,51,86701.4,0
5771,641,40,51703.09,0
5772,621,31,90384.26,0
5773,686,25,16459.37,0
5774,597,67,108645.85,0
5775,721,35,3086.89,0
5776,653,38,166520.96,0
5777,761,36,99444.02,0
5778,559,29,155639.76,0
5779,459,50,155721.15,0
5780,686,34,147794.63,0
5781,687,40,8207.36,0
5782,674,37,158049.9,0
5783,512,41,64869.32,1
5784,685,43,107811.28,0
5785,741,64,59237.72,0
5786,667,40,19162.89,0
5787,505,37,93736.69,0
5788,651,45,67740.08,1
5789,624,36,84635.64,0
5790,775,28,149331.01,0
5791,602,33,64038.34,0
5792,456,63,140758.07,1
5793,765,43,136602.8,0
5794,803,40,12328.08,0
5795,658,32,80410.68,0
5796,553,37,30461.55,0
5797,705,39,96075.55,0
5798,600,57,103548.25,0
5799,736,43,72375.03,0
5800,809,36,109135.11,0
5801,680,33,134960.98,0
5802,612,36,77592.8,0
5803,746,48,153786.46,1
5804,559,32,103560.98,0
5805,642,62,61120.75,0
5806,544,23,35550.97,0
5807,744,26,181694.44,0
5808,713,39,126263.97,0
5809,543,31,61843.73,0
5810,658,40,189607.71,0
5811,590,23,196789.9,0
5812,569,30,33230.37,0
5813,529,38,146388.85,1
5814,669,51,85250.77,1
5815,647,22,62083.0,0
5816,589,19,143022.31,1
5817,614,36,130610.78,0
5818,757,49,164482.92,0
5819,688,38,175479.92,1
5820,745,31,140451.52,0
5821,850,42,19632.64,1
5822,605,41,97213.09,0
5823,602,33,180716.1,1
5824,545,44,108398.63,0
5825,511,40,198814.24,1
5826,850,35,56991.66,0
5827,623,48,158590.25,0
5828,601,40,173245.68,0
5829,597,35,192852.67,0
5830,631,34,106892.91,0
5831,529,35,187288.5,0
5832,811,28,9903.42,0
5833,675,35,35177.31,0
5834,472,29,181224.56,0
5835,693,68,59864.96,0
5836,710,38,96.27,0
5837,582,50,20344.02,0
5838,763,32,60552.44,1
5839,740,31,86657.48,0
5840,597,29,158086.33,0
5841,597,33,4700.66,0
5842,689,28,192449.02,0
5843,640,40,157886.6,0
5844,789,33,4389.4,0
5845,682,32,164170.46,0
5846,526,49,114539.67,1
5847,655,52,49025.79,0
5848,652,45,153383.54,1
5849,679,36,2243.41,0
5850,829,28,104889.2,1
5851,599,49,111190.53,0
5852,708,47,132730.07,1
5853,715,37,85286.3,0
5854,732,41,170886.17,0
5855,718,33,117841.06,0
5856,580,76,51672.08,0
5857,653,29,41671.81,0
5858,686,45,64907.48,1
5859,628,40,103832.58,0
5860,643,41,172363.41,0
5861,758,68,35865.44,1
5862,479,34,113308.29,0
5863,745,47,145789.71,0
5864,536,61,64308.49,1
5865,644,54,84622.37,0
5866,768,44,178045.97,0
5867,722,40,152883.95,0
5868,806,40,142838.64,0
5869,507,31,150037.19,0
5870,743,71,29837.65,0
5871,713,41,55772.04,0
5872,758,32,75396.43,0
5873,567,36,3896.08,0
5874,640,63,112503.24,1
5875,577,35,109794.31,0
5876,582,32,59668.81,0
5877,516,46,115789.25,1
5878,610,46,54394.28,0
5879,526,34,46772.36,0
5880,477,34,189875.83,0
5881,514,35,10008.68,0
5882,487,37,126477.41,0
5883,529,30,75285.47,0
5884,668,45,158379.25,0
5885,666,47,166650.9,1
5886,518,45,73418.29,0
5887,613,45,147224.27,0
5888,720,45,35633.15,1
5889,592,40,113244.73,0
5890,753,32,148811.14,0
5891,489,51,174098.28,1
5892,525,25,89566.64,0
5893,643,20,3965.69,0
5894,712,29,38170.04,0
5895,622,27,152733.89,0
5896,714,39,63846.36,0
5897,701,37,120031.29,0
5898,554,55,140003.0,1
5899,814,49,157822.54,0
5900,620,34,120672.09,0
5901,535,37,9241.52,0
5902,588,33,12483.56,0
5903,491,72,7032.95,0
5904,598,19,173784.04,0
5905,551,36,183479.12,0
5906,756,28,164394.65,0
5907,674,28,151925.25,0
5908,850,29,197996.65,0
5909,597,61,81299.17,0
5910,668,72,70783.61,0
5911,479,51,86128.21,1
5912,511,45,193160.25,1
5913,731,30,184581.68,0
5914,671,34,110748.88,0
5915,711,35,120586.32,0
5916,740,60,25980.42,1
5917,537,48,166476.95,1
5918,633,43,158646.46,0
5919,640,39,6981.43,1
5920,481,37,44215.86,0
5921,733,51,130189.53,0
5922,850,35,12639.67,1
5923,367,42,168816.73,1
5924,845,28,56185.98,0
5925,625,42,93429.95,0
5926,806,32,156593.09,0
5927,584,31,99298.8,0
5928,593,32,53931.05,1
5929,639,27,6251.3,0
5930,604,25,58426.81,0
5931,549,29,189558.44,0
5932,743,30,144407.1,0
5933,633,29,97684.46,0
5934,762,46,57014.17,1
5935,438,38,136859.55,0
5936,850,62,70916.0,1
5937,814,48,185791.9,0
5938,452,33,111868.23,0
5939,777,53,189992.97,0
5940,728,45,84300.4,1
5941,627,29,80607.33,0
5942,850,28,196582.55,0
5943,692,45,108040.86,1
5944,549,37,128499.94,0
5945,630,67,27330.27,0
5946,850,28,12409.01,0
5947,622,32,149043.78,0
5948,655,30,184259.6,0
5949,680,42,90558.24,1
5950,594,38,186884.04,0
5951,563,46,163145.5,1
5952,630,30,10486.69,0
5953,822,37,182624.93,0
5954,677,36,33075.24,0
5955,734,30,107640.25,0
5956,706,46,108699.59,1
5957,697,23,79734.23,0
5958,702,26,108747.12,1
5959,470,39,63705.9,0
5960,636,67,66753.1,1
5961,748,39,59636.43,1
5962,678,31,130446.65,0
5963,748,58,124429.19,0
5964,679,36,172501.38,0
5965,608,45,36697.48,1
5966,540,41,121098.65,0
5967,793,38,88225.02,0
5968,547,55,16922.28,1
5969,692,53,119817.19,0
5970,631,22,63747.51,0
5971,805,39,14109.85,1
5972,589,36,26955.72,0
5973,776,31,92647.94,0
5974,533,35,187900.12,0
5975,636,39,184691.77,0
5976,722,37,31921.95,0
5977,479,35,99449.86,1
5978,724,29,64729.51,0
5979,661,48,96463.25,0
5980,634,29,69849.55,0
5981,655,67,186995.17,0
5982,759,44,100137.7,0
5983,656,47,197961.93,0
5984,771,33,8673.43,0
5985,658,20,187638.34,0
5986,653,58,5097.67,1
5987,750,52,126233.18,1
5988,461,35,132295.95,0
5989,605,52,173952.5,0
5990,589,38,79915.28,0
5991,699,29,164756.81,0
5992,532,52,148704.77,1
5993,720,33,142903.44,0
5994,745,45,122381.02,1
5995,723,48,150694.58,0
5996,544,40,161076.92,0
5997,715,28,196853.11,0
5998,543,37,78915.68,0
5999,612,42,43018.98,0
6000,751,54,116179.92,0
6001,842,58,83172.19,0
6002,473,33,145698.73,0
6003,567,49,93953.84,1
6004,505,43,171070.52,0
6005,592,35,72678.75,1
6006,700,44,16874.92,0
6007,618,37,178705.45,1
6008,637,55,81431.99,1
6009,666,44,68574.88,1
6010,563,33,68815.05,0
6011,786,32,59559.81,0
6012,711,37,83978.86,1
6013,670,67,118607.4,0
6014,762,29,148256.43,0
6015,648,34,54726.43,0
6016,530,33,172930.28,0
6017,721,46,102950.79,0
6018,513,88,52952.24,0
6019,666,41,50908.48,0
6020,584,35,192381.21,0
6021,658,32,156774.75,0
6022,629,33,59129.72,0
6023,706,53,88479.02,1
6024,586,27,192427.16,0
6025,658,45,159268.67,0
6026,675,32,191545.65,0
6027,764,39,50072.94,1
6028,639,42,167682.37,0
6029,705,38,106648.58,0
6030,678,60,147489.76,1
6031,489,58,191419.32,0
6032,682,41,134158.09,1
6033,677,26,151146.67,0
6034,711,26,19262.05,0
6035,753,40,177065.24,1
6036,773,33,1118.31,0
6037,796,23,125445.8,0
6038,619,35,20555.21,0
6039,656,35,1485.27,0
6040,527,28,79919.97,0
6041,649,52,41858.43,0
6042,512,36,17675.36,0
6043,521,52,53793.1,1
6044,566,22,102246.0,0
6045,537,26,103563.23,0
6046,683,73,133210.44,0
6047,663,49,84358.71,1
6048,698,39,53289.49,0
6049,411,54,76621.49,0
6050,737,39,55356.39,1
6051,549,25,190857.79,0
6052,483,29,81634.45,0
6053,658,31,102153.75,0
6054,524,28,51670.82,0
6055,731,37,170338.35,0
6056,497,41,88729.22,1
6057,661,32,56636.28,0
6058,636,60,141364.62,1
6059,652,37,143393.24,0
6060,651,35,174094.24,0
6061,850,34,51919.04,0
